name,address,house_type,price,price_per_area,area,valid_area,property_year,house_direction,hold_year,payandtax,house_used,sell_time,latest_trade,elevator,building_structure,buildtime,trade_property,supply_heating,fitment,floor,building_type,household_num
浮山后一小区,"市北,浮山后",2室1厅1厨1卫,210,2.4683,85.08平米,75.83㎡,70年,南 北,满五年,"首付63万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-09-23,2005-05-26,暂无数据,钢混结构,2002年建/板楼,商品房,集中供暖,精装,中楼层 (共7层),板楼,一梯两户
良辰美景北区,"市北,中央CBD",2室2厅1厨1卫,248,2.4677,100.5平米,暂无数据,70年,南,满五年,"首付75万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2016-11-14,2008-03-13,有,钢混结构,2008年建/板塔结合,商品房,集中供暖,其他,低楼层 (共34层),板塔结合,三梯四户
兴旺花园,"市北,河西",2室1厅1厨1卫,228,2.4676,92.4平米,暂无数据,70年,南,满五年,"首付69万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-04-02,2012-07-28,有,钢混结构,2010年建/板楼,商品房,集中供暖,其他,低楼层 (共22层),板楼,两梯五户
浮山后二小区,"市北,浮山后",3室1厅1厨1卫,235,2.4647,95.35平米,暂无数据,70年,南 北,满五年,"首付71万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-03-25,2005-05-25,暂无数据,钢混结构,1999年建/板楼,商品房,集中供暖,其他,中楼层 (共7层),板楼,一梯两户
浮山后六小区,"市北,同安路",1室1厅1厨1卫,142,2.4645,57.62平米,49.97㎡,70年,南,满五年,"首付43万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-05-17,2000-02-01,暂无数据,砖混结构,2000年建/板楼,商品房,集中供暖,其他,中楼层 (共7层),板楼,一梯两户
绿城理想之城-蓝庭E区,"李沧,绿城",2室1厅1厨1卫,260,2.4643,105.51平米,83.67㎡,70年,南 北,满五年,"首付78万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-08-27,2010-04-28,有,钢混结构,2009年建/板楼,商品房,集中供暖,其他,中楼层 (共10层),板楼,一梯两户
徐州路铁路小区一期,"市南,中央CBD",2室1厅1厨1卫,180,2.4638,73.06平米,68.23㎡,70年,南 北,满五年,"首付54万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-09-03,2009-09-01,暂无数据,钢混结构,1999年建/板楼,商品房,集中供暖,其他,高楼层 (共7层),板楼,一梯三户
万科生态城宽岸,"李沧,世园会",2室2厅1厨1卫,220,2.462,89.36平米,暂无数据,70年,南,满两年,"首付66万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-10-08,2014-08-01,有,钢混结构,2013年建/板楼,商品房,集中供暖,其他,低楼层 (共29层),板楼,两梯四户
福北小区,"市北,福州北路",1室1厅1厨1卫,126,2.461,51.2平米,45.84㎡,70年,南 北,满两年,"首付38万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-10-01,2013-03-18,暂无数据,砖混结构,1997年建/板楼,商品房,集中供暖,其他,高楼层 (共6层),板楼,一梯两户
云溪路,"市南,镇江路",3室1厅1厨1卫,210,2.4608,85.34平米,暂无数据,70年,南 北,满五年,"首付63万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-09-01,2004-09-05,暂无数据,钢混结构,2000年建/板楼,商品房,集中供暖,简装,中楼层 (共5层),板楼,一梯三户
华裕唐城,"黄岛,石油大学",2室1厅1厨1卫,230,2.4605,93.48平米,暂无数据,50年,南 西 北,满两年,"首付69万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-09-15,2013-12-23,有,钢混结构,2014年建/板楼,商品房,集中供暖,其他,低楼层 (共20层),板楼,两梯三户
福北小区,"市北,福州北路",2室1厅1厨1卫,167,2.4592,67.91平米,60.31㎡,70年,南 北,满五年,"首付51万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-10-14,2007-10-18,暂无数据,砖混结构,1997年建/板楼,商品房,集中供暖,其他,高楼层 (共6层),板楼,一梯两户
锦绣花园,"崂山,西姜",3室1厅1厨2卫,248,2.455,101.02平米,88.85㎡,50年,南 北,满两年,"首付75万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-05-01,2014-06-27,暂无数据,砖混结构,1999年建/板楼,商品房,自供暖,其他,高楼层 (共6层),板楼,一梯两户
浮山后一小区,"市北,浮山后",2室1厅1厨1卫,175,2.4538,71.32平米,暂无数据,70年,南 北,满五年,"首付53万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-06-01,2007-03-19,暂无数据,钢混结构,1999年建/板楼,商品房,集中供暖,其他,低楼层 (共7层),板楼,一梯两户
大成公馆,"市北,大港小港",2室2厅1厨1卫,230,2.4529,93.77平米,71.28㎡,70年,南,满两年,"首付69万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-08-22,2015-05-18,暂无数据,钢混结构,2014年建/板楼,商品房,集中供暖,其他,高楼层 (共27层),板楼,一梯四户
浮山后四小区,"市北,同安路",2室1厅1厨1卫,170,2.4524,69.32平米,暂无数据,70年,南 北,满五年,"首付51万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-05-14,2007-05-15,暂无数据,砖混结构,2000年建/板楼,商品房,集中供暖,其他,高楼层 (共7层),板楼,一梯三户
浮山后一小区,"市北,浮山后",2室1厅1厨1卫,235,2.4521,95.84平米,76.85㎡,70年,南 北,满五年,"首付71万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-04-12,2011-03-30,有,钢混结构,2005年建/板楼,商品房,集中供暖,其他,中楼层 (共18层),板楼,两梯四户
中南海湾新城,"黄岛,唐岛湾",3室2厅1厨2卫,355,2.452,144.78平米,110.27㎡,50年,东 南 北,满五年,"首付107万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-08-29,2011-12-26,有,钢混结构,2010年建/板楼,商品房,集中供暖,其他,高楼层 (共26层),板楼,一梯两户
辛家庄三小区（三明南路）,"市南,辛家庄",2室1厅1厨1卫,160,2.451,65.28平米,60.8㎡,70年,南 北,满两年,"首付48万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-09-19,2013-05-29,暂无数据,砖混结构,1987年建/板楼,已购公房,集中供暖,其他,高楼层 (共7层),板楼,一梯四户
万科金色城品,"市北,北岭",2室2厅1厨1卫,215,2.4505,87.74平米,68.24㎡,70年,南 北,满两年,"首付65万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-05-04,2013-08-01,有,钢混结构,2011年建/板楼,商品房,集中供暖,精装,低楼层 (共20层),板楼,两梯四户
国际名都,"崂山,汽车东站",1室2厅1厨1卫,168,2.4501,68.57平米,60㎡,50年,南,满五年,"首付51万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-03-31,2006-06-19,有,钢混结构,2007年建/板楼,商品房,集中供暖,其他,低楼层 (共17层),板楼,两梯八户
天慧苑,"市南,中央CBD",2室1厅1厨1卫,185,2.4494,75.53平米,71.5㎡,70年,南,满五年,"首付56万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-10-05,2003-08-26,暂无数据,砖混结构,1998年建/板楼,商品房,集中供暖,其他,高楼层 (共7层),板楼,一梯三户
延吉路79号,"市南,北仲",2室1厅1厨1卫,152,2.4477,62.1平米,56.87㎡,70年,南 北,满五年,"首付46万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-10-10,2002-12-22,暂无数据,钢混结构,2001年建/板楼,商品房,集中供暖,其他,高楼层 (共7层),板楼,一梯四户
康储山庄,"市北,福安",4室2厅1厨2卫,350,2.4473,143.02平米,127.36㎡,50年,南 北,满五年,"首付105万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-09-10,2006-12-29,暂无数据,钢混结构,2004年建/板楼,商品房,集中供暖,其他,高楼层 (共6层),板楼,一梯两户
洪山坡小区（桦川支路）,"市北,福州北路",2室1厅1厨1卫,190,2.4472,77.64平米,暂无数据,70年,南 北,满两年,"首付57万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-05-11,2013-08-07,暂无数据,砖混结构,1999年建/板楼,商品房,集中供暖,其他,中楼层 (共7层),板楼,一梯两户
鲁岳梦境江南,"市北,河西",2室1厅1厨1卫,230,2.4461,94.03平米,暂无数据,70年,南,满两年,"首付69万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-09-22,2015-10-10,有,钢混结构,2010年建/板楼,商品房,集中供暖,其他,低楼层 (共15层),板楼,两梯三户
福岭小区K区,"市北,福州北路",2室1厅1厨1卫,170,2.445,69.53平米,60.34㎡,70年,南 北,满两年,"首付51万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-09-24,2013-10-29,暂无数据,钢混结构,2002年建/板楼,商品房,集中供暖,其他,中楼层 (共7层),板楼,一梯两户
辛家庄二小区（莆田路）,"市南,辛家庄",2室1厅1厨1卫,165,2.4449,67.49平米,1㎡,70年,南,满五年,"首付50万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-08-06,2008-03-24,暂无数据,砖混结构,1988年建/板楼,已购公房,集中供暖,其他,高楼层 (共7层),板楼,一梯四户
绿城理想之城蓝岸E区北区,"李沧,绿城",4室2厅1厨2卫,480,2.4416,196.6平米,157.08㎡,70年,南,满两年,"首付144万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-02-21,2015-05-18,有,钢混结构,2012年建/板楼,商品房,集中供暖,其他,中楼层 (共19层),板楼,两梯两户
天赐良园,"市北,北仲",3室2厅1厨2卫,259,2.4411,106.1平米,暂无数据,70年,南 北,满五年,"首付78万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-05-02,2012-05-01,暂无数据,钢混结构,2001年建/板楼,商品房,集中供暖,其他,中楼层 (共6层),板楼,一梯两户
国际名都,"崂山,汽车东站",1室1厅1厨1卫,175,2.4411,71.69平米,51.14㎡,50年,西,满五年,"首付53万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-10-08,2009-09-17,有,钢混结构,2007年建/板楼,商品房,集中供暖,其他,中楼层 (共13层),板楼,两梯八户
中南海湾新城,"黄岛,唐岛湾",2室2厅1厨1卫,220,2.4402,90.16平米,69.79㎡,50年,南 北,满五年,"首付66万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-10-13,2010-09-01,有,钢混结构,2009年建/板楼,商品房,集中供暖,其他,低楼层 (共27层),板楼,两梯四户
左岸风度,"崂山,西韩",3室2厅1厨2卫,338,2.44,138.53平米,暂无数据,50年,南 北,满五年,"首付102万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-03-11,2010-05-10,有,钢混结构,2006年建/板楼,商品房,集中供暖,其他,中楼层 (共14层),板楼,一梯两户
海上嘉年华,"黄岛,石油大学",2室2厅1厨2卫,320,2.4398,131.16平米,101.1㎡,70年,南 北,满两年,"首付96万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-09-26,2015-09-02,有,钢混结构,2014年建/板楼,商品房,集中供暖,其他,低楼层 (共23层),板楼,一梯两户
银河山庄,"市北,海泊河",2室1厅1厨1卫,235,2.4393,96.34平米,90㎡,50年,南,满五年,"首付71万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-10-11,2002-10-16,暂无数据,砖混结构,2002年建/板楼,商品房,集中供暖,其他,低楼层 (共6层),板楼,一梯两户
九水家园,"市北,榉林公园",2室1厅1厨1卫,149,2.4375,61.13平米,55.47㎡,70年,南,满两年,"首付45万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-07-08,2015-07-01,暂无数据,砖混结构,1991年建/板楼,商品房,集中供暖,其他,高楼层 (共6层),板楼,一梯三户
敦化路（海泊区）,"市北,海泊河",2室1厅1厨1卫,140,2.4374,57.44平米,57.44㎡,70年,南,满五年,"首付42万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-09-21,2000-04-15,暂无数据,砖混结构,1995年建/板楼,商品房,集中供暖,其他,中楼层 (共7层),板楼,一梯三户
兴旺花园,"市北,河西",2室1厅1厨1卫,225,2.4367,92.34平米,72.41㎡,70年,南,满五年,"首付68万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-07-15,2012-08-09,有,钢混结构,2010年建/板楼,商品房,集中供暖,其他,高楼层 (共22层),板楼,两梯五户
福岭小区A区,"市北,福州北路",2室1厅1厨1卫,215,2.4341,88.33平米,79.48㎡,70年,南,满五年,"首付65万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-06-18,2009-09-07,暂无数据,钢混结构,2002年建/板楼,商品房,集中供暖,精装,低楼层 (共6层),板楼,一梯两户
逍遥花园,"市南,大尧",1室1厅1厨1卫,110,2.4337,45.2平米,38.9㎡,70年,南,满五年,"首付33万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-08-18,2003-08-28,暂无数据,砖混结构,2002年建/板楼,商品房,集中供暖,毛坯,低楼层 (共6层),板楼,一梯四户
标山路,"市北,榉林公园",2室1厅1厨1卫,110,2.4331,45.21平米,40.27㎡,70年,南,满五年,"首付33万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-08-18,1993-01-01,暂无数据,砖混结构,1994年建,已购公房,集中供暖,简装,中楼层 (共5层),,一梯三户
金光丽海新园,"崂山,西姜",2室2厅1厨2卫,260,2.4327,106.88平米,96.8㎡,50年,南 北,满五年,"首付78万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-10-07,2012-09-10,暂无数据,砖混结构,2000年建/板楼,商品房,集中供暖,其他,中楼层 (共8层),板楼,一梯两户
和平花园北区,"市北,海泊河",3室1厅1厨1卫,220,2.4318,90.47平米,80.32㎡,70年,南 北,满五年,"首付66万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-10-16,2002-10-29,暂无数据,砖混结构,2001年建/板楼,商品房,集中供暖,其他,中楼层 (共6层),板楼,一梯两户
左岸风度,"崂山,西韩",2室2厅1厨1卫,260,2.43,107平米,89.77㎡,50年,南 北,满两年,"首付78万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-06-16,2015-06-15,有,钢混结构,2006年建/板楼,商品房,集中供暖,其他,中楼层 (共11层),板楼,一梯两户
万科生态城宽岸,"李沧,世园会",2室1厅1厨1卫,220,2.4275,90.63平米,67.95㎡,70年,南,满两年,"首付66万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-04-01,2014-09-17,有,钢混结构,2013年建/板楼,商品房,集中供暖,其他,高楼层 (共29层),板楼,两梯四户
绿城理想之城-蓝庭E区,"李沧,绿城",2室2厅1厨1卫,275,2.4274,113.29平米,89.84㎡,70年,南,满五年,"首付83万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-09-18,2010-04-20,有,钢混结构,2009年建/板楼,商品房,集中供暖,其他,低楼层 (共10层),板楼,一梯三户
富源公馆,"黄岛,薛家岛",3室2厅1厨2卫,283,2.4259,116.66平米,暂无数据,50年,南 北,满两年,"首付85万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-05-05,2014-09-01,有,钢混结构,2013年建/板楼,商品房,集中供暖,其他,高楼层 (共26层),板楼,两梯四户
万达悦公馆,"李沧,李沧万达",3室1厅1厨1卫,255,2.4252,105.15平米,79.2㎡,70年,南 北,满两年,"首付77万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-07-16,2015-04-24,有,钢混结构,2014年建/板楼,商品房,集中供暖,毛坯,低楼层 (共31层),板楼,两梯三户
和达和城,"李沧,东李",3室2厅1厨2卫,350,2.4245,144.36平米,137.79㎡,70年,南,满两年,"首付105万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-05-14,2014-10-08,暂无数据,钢混结构,2010年建/板楼,商品房,集中供暖,其他,低楼层 (共6层),板楼,一梯两户
浮山后二小区,"市北,浮山后",3室1厅1厨1卫,235,2.4242,96.94平米,83.49㎡,70年,南 北,满五年,"首付71万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-02-05,2010-03-26,暂无数据,钢混结构,1999年建/板楼,商品房,集中供暖,其他,中楼层 (共7层),板楼,一梯两户
金桂花园,"市北,四方实验小区",2室2厅1厨2卫,217,2.4219,89.6平米,78.26㎡,70年,南 北,满五年,"首付66万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-09-27,2004-06-01,暂无数据,钢混结构,2003年建/板楼,商品房,集中供暖,其他,中楼层 (共7层),板楼,一梯两户
鑫龙源花园,"市北,北仲",2室2厅1厨1卫,209,2.4218,86.3平米,暂无数据,70年,南 北,满五年,"首付63万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-08-08,2003-10-12,暂无数据,钢混结构,2000年建/板楼,商品房,集中供暖,其他,中楼层 (共6层),板楼,一梯两户
浮山后六小区,"市北,同安路",1室1厅1厨1卫,138,2.4211,57平米,57㎡,70年,南 北,满五年,"首付42万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-10-16,2007-09-15,暂无数据,砖混结构,2000年建/板楼,商品房,集中供暖,其他,中楼层 (共7层),板楼,一梯两户
福北小区,"市北,福州北路",3室1厅1厨1卫,190,2.4204,78.5平米,72.54㎡,70年,南 北,满五年,"首付57万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-07-15,2002-03-15,暂无数据,砖混结构,1997年建/板楼,商品房,集中供暖,其他,中楼层 (共7层),板楼,一梯两户
太清路,"市北,榉林公园",2室1厅1厨1卫,195,2.4182,80.64平米,暂无数据,50年,南 北,满五年,"首付59万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-10-10,1998-11-25,暂无数据,砖混结构,1998年建/板楼,商品房,集中供暖,其他,中楼层 (共7层),板楼,一梯三户
和达和城,"李沧,东李",2室2厅1厨1卫,203,2.417,83.99平米,73.57㎡,70年,南 北,满两年,"首付61万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-09-17,2012-11-27,暂无数据,钢混结构,2010年建/板楼,商品房,集中供暖,其他,高楼层 (共6层),板楼,一梯两户
顺兴路散盘,"市北,台东",2室0厅1厨1卫,112,2.4164,46.35平米,暂无数据,70年,南 北,满五年,"首付34万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-08-31,2000-09-11,暂无数据,砖混结构,2000年建/板楼,商品房,集中供暖,其他,中楼层 (共8层),板楼,一梯三户
万科金色城品,"市北,北岭",2室1厅1厨1卫,185,2.4158,76.58平米,61.04㎡,70年,南,满五年,"首付56万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-05-28,2012-02-17,有,钢混结构,2011年建/板楼,商品房,集中供暖,精装,低楼层 (共18层),板楼,两梯四户
虎山花苑A区,"李沧,李村公园",4室2厅1厨2卫,183,2.4153,75.77平米,暂无数据,70年,南 北,满五年,"首付55万 ,税费,13.8,万(仅供参考) ,详情",普通住宅,2017-03-21,2009-06-03,暂无数据,钢混结构,2002年建/板楼,经济适用房,集中供暖,其他,高楼层 (共6层),板楼,一梯两户
