hold_year,supply_heating,price_per_area,property_year,sell_time,house_direction,latest_trade,house_used,area,elevator,building_structure,valid_area,price,payandtax,buildtime,trade_property,address,house_type,name,fitment,floor,building_type,household_num
满五年,集中供暖,31073,50年,2017-08-13,南 北,2011-01-11,普通住宅,91.72平米,有,钢混结构,71.81㎡,285,"首付86万 ,税费,13.8,万(仅供参考) ,详情",2009年建/板楼,商品房,"崂山,汽车东站",2室1厅1厨1卫,康城,其他,高楼层 (共23层),板楼,两梯三户
满五年,集中供暖,31770,70年,2015-09-24,南,2011-10-22,普通住宅,151.09平米,有,钢混结构,暂无数据,480,"首付144万 ,税费,13.8,万(仅供参考) ,详情",2010年建/板楼,商品房,"市南,天山银海",3室2厅1厨2卫,中海银海一号,简装,低楼层 (共23层),板楼,两梯三户
满五年,集中供暖,27118,70年,2017-07-15,南 北,2009-04-01,普通住宅,86.66平米,暂无数据,砖混结构,74.31㎡,235,"首付71万 ,税费,13.8,万(仅供参考) ,详情",2000年建/板楼,商品房,"市北,同安路",3室2厅1厨1卫,浮山后六小区,其他,中楼层 (共7层),板楼,一梯两户
满五年,集中供暖,25099,70年,2017-06-23,南 北,2011-11-22,普通住宅,71.32平米,暂无数据,钢混结构,63.13㎡,179,"首付54万 ,税费,13.8,万(仅供参考) ,详情",1999年建/板楼,商品房,"市北,浮山后",2室1厅1厨1卫,浮山后一小区,精装,中楼层 (共7层),板楼,一梯两户
满五年,集中供暖,20163,70年,2017-08-27,南,2009-07-28,普通住宅,92.25平米,暂无数据,砖混结构,82.14㎡,186,"首付56万 ,税费,13.8,万(仅供参考) ,详情",2003年建/板楼,商品房,"市北,闫家山",2室2厅1厨1卫,幸福家园,其他,低楼层 (共6层),板楼,一梯两户
满五年,集中供暖,28923,70年,2017-06-12,南 北,2012-10-12,普通住宅,82.29平米,暂无数据,砖混结构,74.49㎡,238,"首付72万 ,税费,13.8,万(仅供参考) ,详情",2001年建/板楼,商品房,"市北,海泊河",2室1厅1厨1卫,城市花园一期,精装,低楼层 (共7层),板楼,一梯两户
满五年,集中供暖,37073,50年,2017-03-19,南 北,2009-09-28,普通住宅,158.88平米,有,钢混结构,141.26㎡,589,"首付177万 ,税费,13.8,万(仅供参考) ,详情",2006年建/板楼,商品房,"崂山,麦岛",3室2厅1厨2卫,颐灏海怡名都,精装,低楼层 (共9层),板楼,一梯两户
满五年,集中供暖,19077,70年,2017-09-06,南 北,2007-11-01,普通住宅,91.21平米,有,钢混结构,73.24㎡,174,"首付53万 ,税费,13.8,万(仅供参考) ,详情",2007年建/板楼,商品房,"李沧,下王埠",2室1厅1厨1卫,百通馨苑五区,精装,中楼层 (共14层),板楼,一梯两户
满五年,集中供暖,25418,70年,2017-04-14,南,2007-04-16,普通住宅,77.9平米,暂无数据,砖混结构,暂无数据,198,"首付60万 ,税费,13.8,万(仅供参考) ,详情",2000年建/板楼,商品房,"市北,同安路",2室2厅1厨1卫,浮山后六小区,其他,高楼层 (共7层),板楼,一梯两户
满五年,集中供暖,39447,50年,2017-08-31,东 南 北,2012-06-27,普通住宅,117.88平米,有,钢混结构,暂无数据,465,"首付140万 ,税费,13.8,万(仅供参考) ,详情",2011年建/板楼,商品房,"崂山,汽车东站",3室2厅1厨1卫,桃源山色,其他,中楼层 (共11层),板楼,一梯两户
满五年,集中供暖,18777,70年,2017-07-08,东 西,2009-07-23,普通住宅,57.52平米,暂无数据,砖混结构,暂无数据,108,"首付33万 ,税费,13.8,万(仅供参考) ,详情",1998年建/板楼,商品房,"市北,闫家山",2室1厅1厨1卫,七六新村,其他,低楼层 (共8层),板楼,一梯三户
满五年,集中供暖,26240,70年,2017-08-02,南 西 北,2011-09-05,普通住宅,106.71平米,有,钢混结构,84.49㎡,280,"首付84万 ,税费,13.8,万(仅供参考) ,详情",2009年建/板楼,商品房,"市南,西镇",3室2厅1厨1卫,云南路小区,精装,中楼层 (共27层),板楼,两梯四户
满五年,集中供暖,15424,70年,2017-05-15,南,2012-01-25,普通住宅,86.23平米,有,钢混结构,68.9㎡,133,"首付40万 ,税费,13.8,万(仅供参考) ,详情",2010年建/板楼,商品房,"李沧,东李",2室1厅1厨1卫,和达和城,其他,高楼层 (共23层),板楼,两梯五户
满五年,集中供暖,20239,70年,2017-08-29,南 北,2007-08-15,普通住宅,58.8平米,暂无数据,砖混结构,暂无数据,119,"首付36万 ,税费,13.8,万(仅供参考) ,详情",1995年建/板楼,商品房,"市北,闫家山",2室1厅1厨1卫,商城路,其他,中楼层 (共6层),板楼,一梯两户
满五年,集中供暖,20342,70年,2017-06-08,南,2004-12-07,普通住宅,79.64平米,暂无数据,砖混结构,70.8㎡,162,"首付49万 ,税费,13.8,万(仅供参考) ,详情",2004年建/板楼,商品房,"李沧,书院路",2室1厅1厨1卫,华易春之都,其他,低楼层 (共6层),板楼,一梯两户
满两年,集中供暖,11714,50年,2017-10-15,南 北,2015-09-01,普通住宅,102.45平米,有,砖混结构,暂无数据,120,"首付36万 ,税费,13.8,万(仅供参考) ,详情",2015年建/板楼,拆迁还建房,"黄岛,保税区",2室2厅1厨1卫,西于家河,毛坯,中楼层 (共8层),板楼,一梯两户
满五年,集中供暖,29076,70年,2017-08-18,南 北,2009-01-08,普通住宅,106.62平米,暂无数据,钢混结构,94.17㎡,310,"首付93万 ,税费,13.8,万(仅供参考) ,详情",2006年建/板楼,商品房,"市北,合肥路佳世客",3室2厅1厨1卫,四季景园,其他,中楼层 (共6层),板楼,一梯两户
满五年,集中供暖,22276,70年,2017-08-16,南 北,2000-09-27,普通住宅,58.36平米,暂无数据,钢混结构,58.36㎡,130,"首付39万 ,税费,13.8,万(仅供参考) ,详情",1993年建/板楼,商品房,"市北,四方实验小区",2室1厅1厨1卫,实验小区,简装,高楼层 (共7层),板楼,一梯两户
满五年,,50944,,2013-01-13,其他,2009-07-31,别墅,265平米,,联排,南 北,1350,"首付405万 ,税费,13.8,万(仅供参考) ,详情",2009年建,商品房,"崂山,石老人",3室3厅1厨4卫,山水名园二期,集中供暖,低楼层 (共4层),钢混结构,50年
满五年,集中供暖,15369,70年,2017-08-15,南 北,2012-02-25,普通住宅,83.94平米,有,钢混结构,68.86㎡,129,"首付39万 ,税费,13.8,万(仅供参考) ,详情",2010年建/板楼,商品房,"李沧,东李",2室1厅1厨1卫,和达和城,其他,中楼层 (共23层),板楼,两梯五户
满五年,集中供暖,24791,70年,2017-06-06,南,1999-04-01,普通住宅,116.98平米,有,钢混结构,暂无数据,290,"首付87万 ,税费,13.8,万(仅供参考) ,详情",2000年建/塔楼,商品房,"市南,五四广场",3室2厅1厨2卫,滨海花园,其他,中楼层 (共29层),塔楼,两梯六户
满五年,集中供暖,22742,70年,2017-08-02,南 北,1991-01-01,普通住宅,48.37平米,暂无数据,钢混结构,43㎡,110,"首付33万 ,税费,13.8,万(仅供参考) ,详情",1999年建/板楼,商品房,"市南,田家花园",1室1厅1厨1卫,新昌路,简装,高楼层 (共7层),板楼,一梯两户
满五年,集中供暖,27873,70年,2017-08-22,南 北,1999-10-29,普通住宅,82.52平米,暂无数据,砖混结构,71.28㎡,230,"首付69万 ,税费,13.8,万(仅供参考) ,详情",1999年建/板楼,拆迁还建房,"市南,田家花园",3室1厅1厨1卫,田家花园C区,其他,中楼层 (共5层),板楼,一梯两户
满两年,集中供暖,14370,70年,2017-08-13,西南,2015-05-21,普通住宅,86.99平米,有,钢混结构,67.7㎡,125,"首付38万 ,税费,13.8,万(仅供参考) ,详情",2015年建/板楼,商品房,"城阳,流亭",2室1厅1厨1卫,中铁华胥美邦,其他,中楼层 (共14层),板楼,两梯五户
满五年,集中供暖,10345,50年,2017-09-17,南 北,2007-12-31,普通住宅,127.61平米,暂无数据,钢混结构,119㎡,132,"首付40万 ,税费,13.8,万(仅供参考) ,详情",2007年建/板楼,商品房,"黄岛,保税区",3室2厅1厨2卫,长城花园B组团,其他,中楼层 (共7层),板楼,一梯两户
满两年,集中供暖,62708,50年,2015-02-02,南 北,2013-12-16,普通住宅,223.26平米,有,钢混结构,暂无数据,1400,"首付420万 ,税费,13.8,万(仅供参考) ,详情",2012年建/板楼,商品房,"崂山,麦岛",4室2厅1厨2卫,海信天玺,精装,高楼层 (共39层),板楼,三梯三户
满五年,集中供暖,21427,70年,2017-07-06,南 北,2007-08-09,普通住宅,91.01平米,暂无数据,钢混结构,暂无数据,195,"首付59万 ,税费,13.8,万(仅供参考) ,详情",2005年建/板楼,商品房,"李沧,河南",2室2厅1厨1卫,福林苑一期,其他,低楼层 (共6层),板楼,一梯两户
满五年,集中供暖,21492,70年,2017-06-23,南 北,2012-07-04,普通住宅,114平米,有,钢混结构,1㎡,245,"首付74万 ,税费,13.8,万(仅供参考) ,详情",2008年建/板楼,商品房,"市北,河西",3室2厅1厨1卫,长沙小区,其他,中楼层 (共9层),板楼,一梯两户
满五年,集中供暖,12500,70年,2017-06-20,南 北,2005-08-10,普通住宅,96平米,暂无数据,钢混结构,85㎡,120,"首付36万 ,税费,13.8,万(仅供参考) ,详情",2005年建/板楼,商品房,"黄岛,东方影都",2室2厅1厨1卫,瑞海花园B区,其他,中楼层 (共7层),板楼,一梯两户
满两年,集中供暖,35905,50年,2017-07-05,南 北,2013-06-15,普通住宅,135.08平米,有,钢混结构,115.01㎡,485,"首付146万 ,税费,13.8,万(仅供参考) ,详情",2009年建/板楼,商品房,"崂山,石老人",3室2厅1厨2卫,文园花园,其他,中楼层 (共6层),板楼,一梯两户
满五年,集中供暖,29851,70年,2017-05-02,南 北,2009-10-22,普通住宅,157.45平米,暂无数据,钢混结构,136.82㎡,470,"首付141万 ,税费,13.8,万(仅供参考) ,详情",2009年建/板楼,商品房,"李沧,绿城",4室2厅1厨2卫,绿城理想之城-蓝庭B区,其他,中楼层 (共4层),板楼,一梯两户
满五年,集中供暖,27463,50年,2017-07-16,南,2009-11-09,普通住宅,105.6平米,有,钢混结构,81.6㎡,290,"首付87万 ,税费,13.8,万(仅供参考) ,详情",2006年建/板楼,商品房,"崂山,颐中体育场",2室2厅1厨1卫,鲁信长春花园,其他,中楼层 (共20层),板楼,两梯三户
满两年,集中供暖,17574,50年,2017-07-04,南 北,2013-02-17,普通住宅,119.5平米,暂无数据,钢混结构,104.93㎡,210,"首付63万 ,税费,13.8,万(仅供参考) ,详情",2012年建/板楼,商品房,"黄岛,东方影都",3室2厅1厨2卫,东方华庭,其他,中楼层 (共6层),板楼,一梯两户
满五年,集中供暖,25101,70年,2017-08-29,南 北,2010-04-07,普通住宅,134.26平米,有,钢混结构,103.52㎡,337,"首付102万 ,税费,13.8,万(仅供参考) ,详情",2009年建/板楼,商品房,"李沧,绿城",3室2厅1厨1卫,绿城理想之城-蓝庭F区,其他,中楼层 (共15层),板楼,两梯两户
满两年,集中供暖,29675,70年,2017-09-14,南 北,2014-06-06,普通住宅,93.01平米,有,钢混结构,73.55㎡,276,"首付83万 ,税费,13.8,万(仅供参考) ,详情",2012年建/板楼,商品房,"市北,合肥路佳世客",2室2厅1厨1卫,青建依山半岛,其他,高楼层 (共16层),板楼,两梯三户
满两年,集中供暖,31685,70年,2017-08-30,南 北,2015-06-09,普通住宅,87.11平米,有,钢混结构,67.13㎡,276,"首付83万 ,税费,13.8,万(仅供参考) ,详情",2014年建/板楼,商品房,"崂山,颐中体育场",2室2厅1厨1卫,远洋自然,其他,高楼层 (共30层),板楼,两梯四户
满五年,集中供暖,30967,50年,2017-09-11,南 北,2009-12-05,普通住宅,121.1平米,有,钢混结构,暂无数据,375,"首付113万 ,税费,13.8,万(仅供参考) ,详情",2006年建/板楼,商品房,"崂山,崂山CBD",3室2厅1厨2卫,丽海馨苑,其他,中楼层 (共14层),板楼,两梯六户
满两年,集中供暖,23372,70年,2017-06-18,南 北,2013-12-25,普通住宅,92.42平米,有,钢混结构,78.49㎡,216,"首付65万 ,税费,13.8,万(仅供参考) ,详情",2012年建/板楼,商品房,"李沧,绿城",2室2厅1厨1卫,映月公馆,其他,高楼层 (共11层),板楼,一梯两户
满两年,集中供暖,27086,70年,2017-08-12,南,2013-11-06,普通住宅,161.71平米,暂无数据,钢混结构,141㎡,438,"首付132万 ,税费,13.8,万(仅供参考) ,详情",2009年建/板楼,商品房,"李沧,绿城",3室2厅1厨2卫,绿城理想之城-蓝庭B区,其他,高楼层 (共4层),板楼,一梯一户
满五年,自供暖,44534,70年,2017-05-09,南 北,2003-05-06,普通住宅,139.22平米,暂无数据,钢混结构,15.23㎡,620,"首付186万 ,税费,13.8,万(仅供参考) ,详情",2001年建/板楼,商品房,"市南,奥帆中心",3室2厅1厨2卫,金海广场,其他,高楼层 (共8层),板楼,一梯两户
满五年,集中供暖,25360,70年,2017-07-14,南 北,2000-12-03,普通住宅,80.05平米,暂无数据,砖混结构,69.48㎡,203,"首付61万 ,税费,13.8,万(仅供参考) ,详情",2000年建/板楼,商品房,"市北,同安路",2室2厅1厨1卫,浮山后四小区,其他,高楼层 (共7层),板楼,一梯两户
满两年,集中供暖,28015,70年,2017-10-21,南 北,2013-03-12,普通住宅,59.97平米,暂无数据,砖混结构,56.67㎡,168,"首付51万 ,税费,13.8,万(仅供参考) ,详情",1995年建/板楼,已购公房,"市南,天山银海",2室1厅1厨1卫,天山小区（宁国一路）,精装,低楼层 (共6层),板楼,一梯三户
满五年,集中供暖,42069,50年,2017-08-18,南 北,2009-12-22,普通住宅,87平米,暂无数据,钢混结构,79.02㎡,366,"首付110万 ,税费,13.8,万(仅供参考) ,详情",2001年建/板楼,商品房,"崂山,雕塑园",2室2厅1厨1卫,凯旋山庄,其他,高楼层 (共6层),板楼,一梯两户
满五年,集中供暖,22584,70年,2017-08-31,南,2005-07-06,普通住宅,88.56平米,暂无数据,钢混结构,78.36㎡,200,"首付60万 ,税费,13.8,万(仅供参考) ,详情",2003年建/板楼,商品房,"市北,北岭",2室2厅1厨1卫,中庭山景,精装,中楼层 (共5层),板楼,一梯两户
满五年,集中供暖,27967,70年,2017-09-06,南 北,2011-04-21,普通住宅,130.87平米,有,钢混结构,107.72㎡,366,"首付110万 ,税费,13.8,万(仅供参考) ,详情",2010年建/板楼,商品房,"市北,新都心",3室2厅1厨2卫,鸿仕雅居,其他,低楼层 (共18层),板楼,一梯两户
满五年,集中供暖,35453,70年,2017-04-30,南,2011-06-09,普通住宅,102.39平米,有,钢混结构,85.08㎡,363,"首付109万 ,税费,13.8,万(仅供参考) ,详情",2008年建/板塔结合,商品房,"崂山,颐中体育场",3室2厅1厨1卫,海尔东城国际北区,精装,低楼层 (共11层),板塔结合,一梯四户
满五年,暂无数据,9353,50年,2016-10-12,南 北,2012-08-27,普通住宅,133.65平米,暂无数据,未知结构,暂无数据,125,"首付38万 ,税费,13.8,万(仅供参考) ,详情",2009年建,商品房,"黄岛,辛安",5室2厅1厨2卫,海尔幸福里,精装,高楼层 (共6层),,一梯两户
满五年,集中供暖,27589,70年,2017-04-23,南,1993-01-01,普通住宅,65.97平米,暂无数据,砖混结构,59.27㎡,182,"首付55万 ,税费,13.8,万(仅供参考) ,详情",1994年建/板楼,商品房,"市南,大尧",2室1厅1厨1卫,逍遥小区（逍遥一路）,简装,高楼层 (共7层),板楼,一梯两户
满五年,集中供暖,30626,70年,2017-05-01,南,2010-04-06,普通住宅,87.51平米,暂无数据,砖混结构,80.92㎡,268,"首付81万 ,税费,13.8,万(仅供参考) ,详情",1988年建/板楼,已购公房,"市南,大尧",3室1厅1厨1卫,逍遥小区（燕儿岛路）,精装,高楼层 (共6层),板楼,一梯三户
满五年,集中供暖,17730,50年,2017-06-21,西南,2009-08-24,普通住宅,207.56平米,有,钢混结构,152.52㎡,368,"首付111万 ,税费,13.8,万(仅供参考) ,详情",2006年建/板楼,商品房,"市南,新贵都",3室2厅1厨2卫,金华公寓,其他,中楼层 (共32层),板楼,两梯四户
满五年,集中供暖,23278,70年,2017-08-19,南,2012-07-19,普通住宅,64.44平米,暂无数据,砖混结构,暂无数据,150,"首付45万 ,税费,13.8,万(仅供参考) ,详情",1995年建/板楼,商品房,"李沧,下王埠",2室1厅1厨1卫,虎山公寓,精装,低楼层 (共6层),板楼,一梯两户
满五年,集中供暖,31776,70年,2017-07-23,南,2009-06-09,普通住宅,97.56平米,暂无数据,钢混结构,87.99㎡,310,"首付93万 ,税费,13.8,万(仅供参考) ,详情",2002年建/板楼,商品房,"市南,新贵都",2室2厅1厨1卫,新贵都B（徐州路8号-24号）B区,精装,低楼层 (共7层),板楼,一梯两户
满五年,集中供暖,22380,70年,2017-06-12,南,2012-03-01,普通住宅,84.9平米,有,钢混结构,暂无数据,190,"首付57万 ,税费,13.8,万(仅供参考) ,详情",2009年建/板楼,商品房,"市北,大沙路",2室1厅1厨1卫,保利百合花园,其他,中楼层 (共28层),板楼,两梯五户
满五年,集中供暖,25047,70年,2017-09-24,南,2008-09-30,普通住宅,63.88平米,有,钢混结构,48.12㎡,160,"首付48万 ,税费,13.8,万(仅供参考) ,详情",2007年建/板楼,商品房,"市南,远洋广场",1室1厅1厨1卫,中环国际广场,其他,中楼层 (共30层),板楼,三梯十一户
满五年,集中供暖,27046,70年,2017-07-14,南,2011-03-17,普通住宅,117.95平米,有,钢混结构,90.86㎡,319,"首付96万 ,税费,13.8,万(仅供参考) ,详情",2007年建/板塔结合,商品房,"市北,中央CBD",3室2厅1厨2卫,万达39克拉,其他,中楼层 (共30层),板塔结合,两梯四户
满两年,集中供暖,23205,70年,2017-06-08,南,2014-09-06,普通住宅,90.5平米,有,钢混结构,暂无数据,210,"首付63万 ,税费,13.8,万(仅供参考) ,详情",2013年建/板楼,商品房,"李沧,世园会",2室2厅1厨1卫,万科生态城澜庭,其他,低楼层 (共25层),板楼,两梯四户
满五年,集中供暖,34584,70年,2017-08-04,南 北,2010-09-13,普通住宅,95.42平米,有,钢混结构,75.55㎡,330,"首付99万 ,税费,13.8,万(仅供参考) ,详情",2009年建/板楼,商品房,"崂山,汽车东站",2室2厅1厨1卫,青建尚东区,其他,中楼层 (共23层),板楼,一梯三户
满两年,集中供暖,25532,70年,2017-08-19,南 北,2014-08-14,普通住宅,282平米,有,钢混结构,231㎡,720,"首付216万 ,税费,13.8,万(仅供参考) ,详情",2012年建/塔楼,商品房,"市北,海泊河",4室2厅1厨3卫,中海紫御观邸,其他,低楼层 (共30层),塔楼,两梯两户
满五年,集中供暖,37521,70年,2017-08-10,南 北,2008-08-29,普通住宅,143.92平米,有,钢混结构,暂无数据,540,"首付162万 ,税费,13.8,万(仅供参考) ,详情",2005年建/板楼,商品房,"市南,湛山",3室2厅1厨2卫,海信慧园二期,其他,低楼层 (共29层),板楼,两梯三户
